well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,0,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,15,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,30,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,45,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,60,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,75,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,90,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,105,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,120,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,135,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,150,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,165,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,180,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,195,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,210,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,225,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,240,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,255,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,270,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,285,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,300,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,315,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,330,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,345,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,360,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,375,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,390,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,405,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,420,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,435,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,450,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,465,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,480,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,495,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,510,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,525,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,540,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,555,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,570,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,585,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,600,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,615,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,630,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,645,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,660,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,675,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,690,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,705,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,720,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,735,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,750,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,765,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,780,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,795,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,810,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,825,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,840,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,855,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,870,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,885,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,900,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,915,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,930,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,945,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,960,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,975,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,990,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,1005,Complete lysis,1,CONTROL
H,10,NA,H10,TRUE,exp190909,2,exp190909_2_H10,1020,Complete lysis,1,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,0,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,15,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,30,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,45,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,60,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,75,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,90,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,105,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,120,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,135,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,150,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,165,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,180,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,195,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,210,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,225,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,240,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,255,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,270,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,285,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,300,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,315,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,330,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,345,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,360,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,375,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,390,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,405,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,420,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,435,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,450,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,465,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,480,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,495,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,510,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,525,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,540,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,555,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,570,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,585,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,600,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,615,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,630,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,645,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,660,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,675,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,690,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,705,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,720,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,735,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,750,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,765,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,780,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,795,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,810,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,825,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,840,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,855,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,870,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,885,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,900,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,915,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,930,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,945,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,960,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,975,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,990,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,1005,Complete lysis,2,CONTROL
H,11,NA,H11,TRUE,exp190909,2,exp190909_2_H11,1020,Complete lysis,2,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,0,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,15,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,30,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,45,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,60,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,75,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,90,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,105,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,120,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,135,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,150,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,165,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,180,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,195,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,210,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,225,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,240,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,255,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,270,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,285,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,300,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,315,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,330,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,345,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,360,Complete lysis,3,CONTROL
H,12,NA,H12,TRUE,exp190909,2,exp190909_2_H12,375,Complete lysis,3,CONTROL
